input_text,target_text
compound: food pantry,containment
compound: food basket,containment
compound: water reservoir,containment
compound: transportation artery,purpose
compound: passage route,purpose
compound: transportation route,purpose
compound: banking customer,complement
compound: city father,complement
compound: doubles champion,complement
compound: singles champion,complement
compound: gunshot victim,complement
compound: bombing victim,complement
compound: torture victim,complement
compound: crime victim,complement
compound: hurricane victim,complement
compound: earthquake victim,complement
compound: quake victim,complement
compound: burn victim,complement
compound: accident victim,complement
compound: asbestos victim,complement
compound: cancer victim,complement
compound: stroke victim,complement
compound: aids victim,complement
compound: tennis star,complement
compound: baseball star,complement
compound: football star,complement
compound: rap star,complement
compound: rock star,complement
compound: sports hero,complement
compound: football hero,complement
compound: wine connoisseur,complement
compound: cookbook aficionado,complement
compound: giants fan,complement
compound: sports fan,complement
compound: jazz fan,complement
compound: movie fan,complement
compound: rock fan,complement
compound: hockey fan,complement
compound: football fan,complement
compound: baseball fan,complement
compound: opera fan,complement
compound: crime boss,complement
compound: mafia boss,complement
compound: drug boss,complement
compound: manufacturing executive,complement
compound: entertainment executive,complement
compound: publishing executive,complement
compound: sales executive,complement
compound: tobacco executive,complement
compound: oil executive,complement
compound: banking executive,complement
compound: baseball executive,complement
compound: brokerage executive,complement
compound: cable executive,complement
compound: casino executive,complement
compound: company executive,complement
compound: computer executive,complement
compound: investment executive,complement
compound: media executive,complement
compound: movie executive,complement
compound: thrift executive,complement
compound: hair accessory,loc_part_whole
compound: kidney stone,loc_part_whole
compound: shoulder harness,loc_part_whole
compound: blood sugar,loc_part_whole
compound: skin side,loc_part_whole
compound: body art,loc_part_whole
compound: car system,purpose
compound: vehicle system,purpose
compound: rocket system,purpose
compound: engine system,purpose
compound: reactor system,purpose
compound: weapon system,purpose
compound: defense system,purpose
compound: transport system,purpose
compound: public address system,purpose
compound: supply system,purpose
compound: healthcare system,purpose
compound: customs system,purpose
compound: deposit system,purpose
compound: playoff system,purpose
compound: congress system,purpose
compound: prison system,purpose
compound: metro system,purpose
compound: rail system,purpose
compound: responsibility system,purpose
compound: sewage system,purpose
compound: party system,purpose
compound: world system,purpose
compound: company system,purpose
compound: import system,purpose
compound: cable system,purpose
compound: data system,purpose
compound: highway money,purpose
compound: computer accessory,purpose
compound: bike accessory,purpose
compound: truck trailer,purpose
compound: oil equipment,purpose
compound: tourism project,purpose
compound: satellite dish,purpose
compound: chicken wire,purpose
compound: water rifle,purpose
compound: exhaust fan,purpose
compound: cattle prod,purpose
compound: inflation target,purpose
compound: investment target,purpose
compound: profit target,purpose
compound: reduction target,purpose
compound: spending target,purpose
compound: takeover target,purpose
compound: cargo capacity,purpose
compound: passenger capacity,purpose
compound: site committee,purpose
compound: coke oven,purpose
compound: hair salon,purpose
compound: weather satellite,purpose
compound: genome project,purpose
compound: sobriety checkpoint,purpose
compound: hurricane center,purpose
compound: database software,purpose
compound: data equipment,purpose
compound: water equipment,purpose
compound: victory lap,purpose
compound: victory party,purpose
compound: anniversary party,purpose
compound: bread knife,purpose
compound: salad fork,purpose
compound: gas pipeline,purpose
compound: water pipeline,purpose
compound: fuel line,purpose
compound: water line,purpose
compound: gas line,purpose
compound: power line,purpose
compound: utility line,purpose
compound: data wire,purpose
compound: data highway,purpose
compound: oil tanker,purpose
compound: water tanker,purpose
compound: cargo truck,purpose
compound: cargo pant,purpose
compound: cargo jet,purpose
compound: coal truck,purpose
compound: fuel truck,purpose
compound: water truck,purpose
compound: passenger jet,purpose
compound: passenger transport,purpose
compound: passenger vehicle,purpose
compound: blood vessel,purpose
compound: passenger car,purpose
compound: law license,purpose
compound: commodity firm,purpose
compound: commodity group,purpose
compound: riverboat license,purpose
compound: cargo transport,purpose
compound: container port,purpose
compound: container vessel,purpose
compound: cargo service,purpose
compound: water pump,purpose
compound: oil pump,purpose
compound: fuel pump,purpose
compound: cigarette pack,containment
compound: cigarette package,containment
compound: file cabinet,containment
compound: hero cemetery,containment
compound: weapon depot,containment
compound: picnic basket,containment
compound: car lot,containment
compound: injury lawyer,other
compound: entertainment lawyer,other
compound: employment lawyer,other
compound: security lawyer,other
compound: takeover lawyer,other
compound: patent lawyer,other
compound: strike force lawyer,other
compound: commodity lawyer,other
compound: law firm,purpose
compound: law clerk,purpose
compound: backup center,purpose
compound: design center,purpose
compound: rescue center,purpose
compound: retail center,purpose
compound: study center,purpose
compound: support center,purpose
compound: trade center,purpose
compound: work center,purpose
compound: research centre,purpose
compound: reform committee,purpose
compound: study committee,purpose
compound: survey committee,purpose
compound: cruise company,purpose
compound: defense company,purpose
compound: design company,purpose
compound: disposal company,purpose
compound: research company,purpose
compound: retail company,purpose
compound: trade company,purpose
compound: trade enterprise,purpose
compound: buyout firm,purpose
compound: consultancy firm,purpose
compound: defense firm,purpose
compound: design firm,purpose
compound: research firm,purpose
compound: search firm,purpose
compound: advocacy group,purpose
compound: broadcast group,purpose
compound: buyout group,purpose
compound: charity group,purpose
compound: consultancy group,purpose
compound: crime group,purpose
compound: defense group,purpose
compound: enterprise group,purpose
compound: hate group,purpose
compound: leadership group,purpose
compound: lobby group,purpose
compound: prayer group,purpose
compound: protest group,purpose
compound: reform group,purpose
compound: research group,purpose
compound: retail group,purpose
compound: study group,purpose
compound: support group,purpose
compound: work group,purpose
compound: discount house,purpose
compound: research organisation,purpose
compound: agriculture sector,purpose
compound: defense sector,purpose
compound: retail sector,purpose
compound: trade sector,purpose
compound: buyout team,purpose
compound: retail unit,purpose
compound: response team,purpose
compound: research establishment,purpose
compound: survey team,purpose
compound: work team,purpose
compound: research assistant,purpose
compound: research community,purpose
compound: research consortia,purpose
compound: design team,purpose
compound: launch team,purpose
compound: rescue team,purpose
compound: research team,purpose
compound: search team,purpose
compound: study team,purpose
compound: support team,purpose
compound: rescue unit,purpose
compound: research unit,purpose
compound: research body,purpose
compound: copy boy,purpose
compound: study commission,purpose
compound: design house,purpose
compound: comedy troupe,purpose
compound: support staff,purpose
compound: patrol officer,purpose
compound: rotator cuff,containment
compound: shrub wetland,containment
compound: data center,containment
compound: loan package,containment
compound: multimedia package,containment
compound: bargaining table,containment
compound: opposition camp,containment
compound: sweat lodge,containment
compound: tractor-trailer truck,containment
compound: truce village,containment
compound: art book,topical
compound: rule book,topical
compound: law book,topical
compound: self-help book,topical
compound: loan book,topical
compound: science book,topical
compound: computer textbook,topical
compound: opinion piece,topical
compound: health brief,topical
compound: media guide,topical
compound: movie role,loc_part_whole
compound: media people,loc_part_whole
compound: headline figure,loc_part_whole
compound: textbook example,loc_part_whole
compound: computer data,loc_part_whole
compound: computer database,loc_part_whole
compound: computer datum,loc_part_whole
compound: computer software,loc_part_whole
compound: order imbalance,complement
compound: trade imbalance,complement
compound: arena party,loc_part_whole
compound: backyard barbecue,loc_part_whole
compound: backyard composting,loc_part_whole
compound: bleacher bum,loc_part_whole
compound: carnival ride,loc_part_whole
compound: ceiling fan,loc_part_whole
compound: center display,loc_part_whole
compound: center ice,loc_part_whole
compound: center story,loc_part_whole
compound: centerfield fence,loc_part_whole
compound: centerfield wall,loc_part_whole
compound: centre party,loc_part_whole
compound: courtside seat,loc_part_whole
compound: distance learning,loc_part_whole
compound: entrance gate,loc_part_whole
compound: floor covering,loc_part_whole
compound: floor fight,loc_part_whole
compound: floor mat,loc_part_whole
compound: food label,loc_part_whole
compound: garden experience,loc_part_whole
compound: garden party,loc_part_whole
compound: government life,loc_part_whole
compound: highland stronghold,loc_part_whole
compound: highschool student,loc_part_whole
compound: ice dancing,loc_part_whole
compound: lapel pin,loc_part_whole
compound: lawn bowling,loc_part_whole
compound: passenger side,loc_part_whole
compound: perimeter fence,loc_part_whole
compound: pocket book,loc_part_whole
compound: rail accident,loc_part_whole
compound: rail depot,loc_part_whole
compound: rightfield corner,loc_part_whole
compound: rightfield fence,loc_part_whole
compound: rightfield seat,loc_part_whole
compound: rightfield wall,loc_part_whole
compound: roadside bomb,loc_part_whole
compound: rock cod,loc_part_whole
compound: sector activity,loc_part_whole
compound: sector project,loc_part_whole
compound: shelf filing,loc_part_whole
compound: side wall,loc_part_whole
compound: summit agreement,loc_part_whole
compound: tailgate party,loc_part_whole
compound: accounting discrepancy,other
compound: dollar figure,other
compound: dollar bond,other
compound: dollar ground,other
compound: dollar issue,other
compound: dollar coin,other
compound: dollar package,other
compound: dollar loan,other
compound: dollar retreat,other
compound: dollar debt,other
compound: dollar deal,other
compound: dollar deposit,other
compound: passenger compartment,owner_emp_use
compound: police tactic,owner_emp_use
compound: star hairdo,owner_emp_use
compound: user guide,owner_emp_use
compound: stripper hairdo,owner_emp_use
compound: child center,owner_emp_use
compound: enterprise system,owner_emp_use
compound: minority firm,owner_emp_use
compound: collector item,owner_emp_use
compound: student visa,owner_emp_use
compound: passenger seat,owner_emp_use
compound: sniper rifle,owner_emp_use
compound: chicken feed,owner_emp_use
compound: mouse food,owner_emp_use
compound: apple species,containment
compound: food species,containment
compound: flower species,containment
compound: ladybug species,containment
compound: media species,containment
compound: peacock species,containment
compound: ant species,containment
compound: penguin species,containment
compound: cigarette brand,containment
compound: gym class,topical
compound: art class,topical
compound: computer class,topical
compound: science class,topical
compound: cooking class,topical
compound: history class,topical
compound: study class,topical
compound: science course,topical
compound: study course,topical
compound: computer course,topical
compound: safety course,topical
compound: safety tip,topical
compound: cash tip,topical
compound: pitching staff,topical
compound: software tutorial,topical
compound: nature reserve,containment
compound: artist colony,containment
compound: jungle region,containment
compound: flower pot,containment
compound: christian enclave,containment
compound: minority region,containment
compound: minority area,containment
compound: refugee camp,containment
compound: staff salary,owner_emp_use
compound: student discount,owner_emp_use
compound: teacher pay,owner_emp_use
compound: teacher salary,owner_emp_use
compound: actress award,owner_emp_use
compound: rock face,loc_part_whole
compound: bathroom floor,loc_part_whole
compound: valley floor,loc_part_whole
compound: psyllium husk,loc_part_whole
compound: store front,loc_part_whole
compound: water surface,loc_part_whole
compound: counter top,loc_part_whole
compound: bathroom wall,loc_part_whole
compound: city wall,loc_part_whole
compound: prison wall,loc_part_whole
compound: antique shop,purpose
compound: book shop,purpose
compound: doughnut shop,purpose
compound: flower shop,purpose
compound: paint shop,purpose
compound: sex shop,purpose
compound: tobacco shop,purpose
compound: wine shop,purpose
compound: antique store,purpose
compound: apparel store,purpose
compound: appliance store,purpose
compound: book store,purpose
compound: craft store,purpose
compound: discount store,purpose
compound: drug store,purpose
compound: electronics store,purpose
compound: food store,purpose
compound: furniture store,purpose
compound: grocery store,purpose
compound: rental store,purpose
compound: retail store,purpose
compound: supply store,purpose
compound: tobacco store,purpose
compound: watch store,purpose
compound: drug house,purpose
compound: salad bar,purpose
compound: snack bar,purpose
compound: wine bar,purpose
compound: lunch counter,purpose
compound: car dealership,purpose
compound: food booth,purpose
compound: future generation,time
compound: spring good,time
compound: night work,time
compound: halftime lead,time
compound: vintage wine,time
compound: after-hours trading,time
compound: anniversary summit,time
compound: bowl appearance,time
compound: boyhood home,time
compound: comeback victory,time
compound: death throes,time
compound: debut album,time
compound: deposition testimony,time
compound: evening thunderstorm,time
compound: evening party,time
compound: evening class,time
compound: evening hour,time
compound: evening newscast,time
compound: exhibition victory,time
compound: fall show,time
compound: fall schedule,time
compound: fall collection,time
compound: fall harvest,time
compound: full-year profit,time
compound: halftime show,time
compound: mid-afternoon trading,time
compound: midday trading,time
compound: midnight deadline,time
compound: midnight mass,time
compound: midterm poll,time
compound: morning rally,time
compound: morning trading,time
compound: morning service,time
compound: morning show,time
compound: morning hour,time
compound: morning activity,time
compound: morning fixing,time
compound: night show,time
compound: night football,time
compound: night match,time
compound: night party,time
compound: night stay,time
compound: night class,time
compound: night cruise,time
compound: night life,time
compound: night movie,time
compound: night guard,time
compound: playoff victory,time
compound: playoff appearance,time
compound: pre-tax profit,time
compound: pregame show,time
compound: pregame ceremony,time
compound: quarterfinal victory,time
compound: season debut,time
compound: season night,time
compound: season high,time
compound: season opener,time
compound: season finale,time
compound: semifinal victory,time
compound: spring collection,time
compound: spring crop,time
compound: spring wheat,time
compound: summer weather,time
compound: summer class,time
compound: summer home,time
compound: summer residence,time
compound: summer camp,time
compound: summer movie,time
compound: summer rally,time
compound: summer crop,time
compound: summer heat,time
compound: summer period,time
compound: summer harvest,time
compound: summer doldrums,time
compound: summer night,time
compound: summer evening,time
compound: summer rains,time
compound: summer month,time
compound: summer vacation,time
compound: vigil service,time
compound: wartime experience,time
compound: wartime past,time
compound: wartime support,time
compound: weekend edition,time
compound: weekend talk,time
compound: weekend summit,time
compound: weekend circulation,time
compound: weekend report,time
compound: weekend jaunt,time
compound: day trader,time
compound: city airport,owner_emp_use
compound: government warehouse,owner_emp_use
compound: government enterprise,owner_emp_use
compound: government car,owner_emp_use
compound: government vehicle,owner_emp_use
compound: government property,owner_emp_use
compound: government radio,owner_emp_use
compound: government datum,owner_emp_use
compound: government project,owner_emp_use
compound: government computer,owner_emp_use
compound: government company,owner_emp_use
compound: government line,owner_emp_use
compound: government debt,owner_emp_use
compound: government bond,owner_emp_use
compound: government propaganda,owner_emp_use
compound: government data,owner_emp_use
compound: government money,owner_emp_use
compound: government package,owner_emp_use
compound: government site,owner_emp_use
compound: government fund,owner_emp_use
compound: government house,owner_emp_use
compound: government measure,owner_emp_use
compound: city money,owner_emp_use
compound: city fund,owner_emp_use
compound: city property,owner_emp_use
compound: city report,owner_emp_use
compound: takeover tactic,purpose
compound: sales technique,purpose
compound: accounting technique,purpose
compound: manufacturing technique,purpose
compound: protection measure,purpose
compound: cholesterol concentration,containment
compound: party concentration,containment
compound: phytoplankton concentration,containment
compound: drug concentration,containment
compound: fluoride concentration,containment
compound: crop estimate,topical
compound: population estimate,topical
compound: subscriber estimate,topical
compound: profit projection,topical
compound: takeover speculation,topical
compound: earthquake speculation,topical
compound: merger speculation,topical
compound: conspiracy theorist,topical
compound: liberation theology,topical
compound: greenhouse theory,topical
compound: conspiracy theory,topical
compound: superstring theory,topical
compound: home improvement loan,purpose
compound: investment money,purpose
compound: protection money,purpose
compound: spending money,purpose
compound: consumption spending,purpose
compound: exploration spending,purpose
compound: investment spending,purpose
compound: maintenance payment,purpose
compound: research fee,purpose
compound: filing fee,purpose
compound: handling fee,purpose
compound: maintenance fee,purpose
compound: parking fee,purpose
compound: processing fee,purpose
compound: stroke patient,other
compound: cataract patient,other
compound: cancer patient,other
compound: takeover rumor,topical
compound: casualty report,topical
compound: research report,topical
compound: profit report,topical
compound: survey report,topical
compound: probation report,topical
compound: feasibility report,topical
compound: intelligence report,topical
compound: maintenance report,topical
compound: status report,topical
compound: ethic report,topical
compound: injury report,topical
compound: autopsy report,topical
compound: inspection report,topical
compound: inflation report,topical
compound: bookstore report,topical
compound: inventory report,topical
compound: world report,topical
compound: accident report,topical
compound: impact report,topical
compound: unemployment report,topical
compound: work report,topical
compound: crop report,topical
compound: security report,topical
compound: crime report,topical
compound: snow report,topical
compound: lobster report,topical
compound: malnutrition report,topical
compound: arsenal report,topical
compound: food section,topical
compound: student file,topical
compound: security advisor,topical
compound: crime story,topical
compound: dining story,topical
compound: science story,topical
compound: recovery story,topical
compound: sports story,topical
compound: entertainment story,topical
compound: culture story,topical
compound: fishing guide,topical
compound: investment counseling,topical
compound: drug counseling,topical
compound: status talk,topical
compound: trade talk,topical
compound: strategy talk,topical
compound: liberalisation talk,topical
compound: proximity talk,topical
compound: pay talk,topical
compound: settlement talk,topical
compound: takeover talk,topical
compound: reduction talk,topical
compound: pep talk,topical
compound: reunification talk,topical
compound: security talk,topical
compound: debt talk,topical
compound: peace talk,topical
compound: conflict of interest criticism,topical
compound: inflation datum,topical
compound: trade datum,topical
compound: garbage datum,topical
compound: customer data,topical
compound: survey data,topical
compound: research data,topical
compound: employment data,topical
compound: unemployment data,topical
compound: inflation data,topical
compound: intelligence data,topical
compound: outpatient data,topical
compound: passenger data,topical
compound: student data,topical
compound: traveler data,topical
compound: trade advice,topical
compound: investment advice,topical
compound: merger advice,topical
compound: boy comedy,topical
compound: schoolboy comedy,topical
compound: pot song,topical
compound: death song,topical
compound: star story,topical
compound: drug informant,topical
compound: illness alert,topical
compound: quake alert,topical
compound: wave alert,topical
compound: security alert,topical
compound: smog alert,topical
compound: history textbook,topical
compound: policy implication,topical
compound: security implication,topical
compound: water alert,topical
compound: day moratorium,other
compound: day voyage,other
compound: day summit,other
compound: day battle,other
compound: day plan,other
compound: day work,other
compound: day trading,other
compound: day talk,other
compound: day limit,other
compound: day search,other
compound: day order,other
compound: day event,other
compound: day suspension,other
compound: day hearing,other
compound: day reprieve,other
compound: day rate,other
compound: day deadline,other
compound: day walkout,other
compound: day forum,other
compound: day rally,other
compound: day truce,other
compound: day supply,other
compound: day pass,other
compound: day blitz,other
compound: day extension,other
compound: day countdown,other
compound: day notice,other
compound: day siege,other
compound: day match,other
compound: day period,other
compound: day congress,other
compound: day agreement,other
compound: day show,other
compound: day exhibition,other
compound: day stay,other
compound: day vacation,other
compound: day protest,other
compound: day cruise,other
compound: day course,other
compound: day total,other
compound: day strike,other
compound: day standoff,other
compound: day workshop,other
compound: hour period,other
compound: hour trading,other
compound: hour event,other
compound: hour course,other
compound: hour drive,other
compound: hour work,other
compound: hour movie,other
compound: hour strike,other
compound: hour north,other
compound: hour talk,other
compound: hour standoff,other
compound: hour service,other
compound: hour search,other
compound: hour siege,other
compound: hour battle,other
compound: hour curfew,other
compound: hour ceremony,other
compound: hour hearing,other
compound: hour show,other
compound: hour concert,other
compound: hour marathon,other
compound: hour minutes,other
compound: hour documentary,other
compound: hour stoppage,other
compound: hour limit,other
compound: hour ride,other
compound: minute hearing,other
compound: minute ride,other
compound: minute show,other
compound: minute service,other
compound: minute goal,other
compound: minute piece,other
compound: minute interval,other
compound: minute drive,other
compound: minute ceremony,other
compound: minute documentary,other
compound: minute match,other
compound: minute talk,other
compound: minute stretch,other
compound: minute mark,other
compound: minute period,other
compound: minute report,other
compound: month moratorium,other
compound: month money,other
compound: month absence,other
compound: month suspension,other
compound: month course,other
compound: month deadlock,other
compound: month search,other
compound: month notice,other
compound: month struggle,other
compound: month ending,other
compound: month battle,other
compound: month ban,other
compound: month project,other
compound: month layoff,other
compound: month freeze,other
compound: month period,other
compound: month deadline,other
compound: month truce,other
compound: month study,other
compound: month total,other
compound: month strike,other
compound: month stay,other
compound: month old,other
compound: month extension,other
compound: month rate,other
compound: month supply,other
compound: month figure,other
compound: month deposit,other
compound: month effort,other
compound: month salary,other
compound: month rose,other
compound: month contribution,other
compound: month target,other
compound: month lockout,other
compound: month dispute,other
compound: month leading,other
compound: month basis,other
compound: month high,other
compound: hour comedy,other
compound: computer communication,causal
compound: satellite communication,causal
compound: radio contact,causal
compound: rail car,causal
compound: wire report,causal
compound: radio report,causal
compound: wire story,causal
compound: cable show,causal
compound: mahogany chair,containment
compound: cedar chalet,containment
compound: wicker basket,containment
compound: drug combination,containment
compound: brick museum,containment
compound: brick hall,containment
compound: cement floor,containment
compound: coal reserve,containment
compound: coal supply,containment
compound: brick home,containment
compound: stone city,containment
compound: mud hut,containment
compound: lead paint,containment
compound: dirt floor,containment
compound: dirt path,containment
compound: fuel supply,containment
compound: gas deposit,containment
compound: gas reserve,containment
compound: gas supply,containment
compound: granite wall,containment
compound: ice cap,containment
compound: oil deposit,containment
compound: oil inventory,containment
compound: oil reserve,containment
compound: oil spill,containment
compound: oil supply,containment
compound: polyester resin,containment
compound: rock formation,containment
compound: rock wall,containment
compound: silicon chip,containment
compound: silicon wafer,containment
compound: stone furniture,containment
compound: stone tablet,containment
compound: aluminum alloy,containment
compound: aluminum bat,containment
compound: aluminum siding,containment
compound: copper cathode,containment
compound: copper concentrate,containment
compound: copper deposit,containment
compound: copper inventory,containment
compound: copper wire,containment
compound: metal file,containment
compound: metal rack,containment
compound: uranium fuel,containment
compound: abalone dish,containment
compound: carrot cube,containment
compound: food cube,containment
compound: cement cube,containment
compound: sugar cube,containment
compound: sushi combination,containment
compound: fruit boutique,containment
compound: flour tortilla,containment
compound: pasta dish,containment
compound: pasta salad,containment
compound: potato pancake,containment
compound: potato salad,containment
compound: soybean oil,containment
compound: tomato puree,containment
compound: drug content,containment
compound: bread crumb,containment
compound: bread pudding,containment
compound: chenille robe,containment
compound: cloth diaper,containment
compound: cotton shirt,containment
compound: cotton yarn,containment
compound: denim jacket,containment
compound: tweed jacket,containment
compound: corduroy slipper,containment
compound: chintz drape,containment
compound: chintz skirt,containment
compound: water particle,containment
compound: shampoo residue,containment
compound: crab meat,containment
compound: duck meat,containment
compound: whale meat,containment
compound: blood content,containment
compound: blood stream,containment
compound: blood supply,containment
compound: cash equivalent,containment
compound: cash prize,containment
compound: cash rebate,containment
compound: cash reserve,containment
compound: cash sum,containment
compound: chlorine bleach,containment
compound: computer equipment,containment
compound: foam cushioning,containment
compound: food aid,containment
compound: food reserve,containment
compound: grass clipping,containment
compound: hedge wall,containment
compound: lamb chop,containment
compound: lightning bolt,containment
compound: moisture content,containment
compound: noise pollution,containment
compound: pesticide residue,containment
compound: pineapple face,containment
compound: press clipping,containment
compound: radiation dose,containment
compound: software code,containment
compound: software package,containment
compound: software title,containment
compound: sugar content,containment
compound: topaz radiation,containment
compound: velcro fastener,containment
compound: vinyl siding,containment
compound: water content,containment
compound: water molecule,containment
compound: water obstacle,containment
compound: water reserve,containment
compound: wire fence,containment
compound: wire rack,containment
compound: law protection,causal
compound: patent protection,causal
compound: tsunami injury,causal
compound: aids infection,causal
compound: lightning strike,causal
compound: tanker spill,causal
compound: bacteria contamination,causal
compound: bacterium infection,causal
compound: bug infection,causal
compound: government payment,causal
compound: jury award,causal
compound: government expense,causal
compound: government investment,causal
compound: cash shortfall,causal
compound: army checkpoint,owner_emp_use
compound: police checkpoint,owner_emp_use
compound: army outpost,owner_emp_use
compound: army barrack,owner_emp_use
compound: army depot,owner_emp_use
compound: army truck,owner_emp_use
compound: army vehicle,owner_emp_use
compound: army jeep,owner_emp_use
compound: army camp,owner_emp_use
compound: army radio,owner_emp_use
compound: navy destroyer,owner_emp_use
compound: navy vessel,owner_emp_use
compound: navy jet,owner_emp_use
compound: police roadblock,owner_emp_use
compound: police siren,owner_emp_use
compound: police file,owner_emp_use
compound: police radio,owner_emp_use
compound: police truck,owner_emp_use
compound: police barrack,owner_emp_use
compound: police custody,owner_emp_use
compound: police barricade,owner_emp_use
compound: police substation,owner_emp_use
compound: police vehicle,owner_emp_use
compound: police cordon,owner_emp_use
compound: police van,owner_emp_use
compound: cube chair,loc_part_whole
compound: workplace group,loc_part_whole
compound: workplace team,loc_part_whole
compound: workplace theft,loc_part_whole
compound: workplace bias,loc_part_whole
compound: airport blast,loc_part_whole
compound: airport explosion,loc_part_whole
compound: battlefield explosion,loc_part_whole
compound: junkyard blast,loc_part_whole
compound: armory explosion,loc_part_whole
compound: depot blast,loc_part_whole
compound: garage shelf,loc_part_whole
compound: classroom teacher,loc_part_whole
compound: classroom work,loc_part_whole
compound: jailhouse informant,loc_part_whole
compound: prison life,loc_part_whole
compound: prison population,loc_part_whole
compound: store clerk,loc_part_whole
compound: store shelf,loc_part_whole
compound: supermarket shelf,loc_part_whole
compound: museum exhibition,loc_part_whole
compound: museum piece,loc_part_whole
compound: museum show,loc_part_whole
compound: hotel guest,loc_part_whole
compound: house guest,loc_part_whole
compound: house party,loc_part_whole
compound: home appliance,loc_part_whole
compound: home banking,loc_part_whole
compound: home computer,loc_part_whole
compound: home cooking,loc_part_whole
compound: home crowd,loc_part_whole
compound: home delivery,loc_part_whole
compound: home electronics,loc_part_whole
compound: home entertainment,loc_part_whole
compound: home fan,loc_part_whole
compound: home furnishing,loc_part_whole
compound: home furnishings,loc_part_whole
compound: home gardener,loc_part_whole
compound: home ice,loc_part_whole
compound: home life,loc_part_whole
compound: home machine,loc_part_whole
compound: home match,loc_part_whole
compound: home opener,loc_part_whole
compound: home party,loc_part_whole
compound: home remedy,loc_part_whole
compound: home service,loc_part_whole
compound: home store,loc_part_whole
compound: home team,loc_part_whole
compound: home turf,loc_part_whole
compound: home user,loc_part_whole
compound: home victory,loc_part_whole
compound: gym shorts,loc_part_whole
compound: depot hack,loc_part_whole
compound: grocery shelf,loc_part_whole
compound: shipyard service,loc_part_whole
compound: courthouse square,loc_part_whole
compound: farm equipment,loc_part_whole
compound: bar fight,loc_part_whole
compound: bar stool,loc_part_whole
compound: valley resident,loc_part_whole
compound: village life,loc_part_whole
compound: percentage increase,other
compound: one-third interest,other
compound: body work,other
compound: buzzword status,complement
compound: missionary zeal,complement
compound: liquid nitrogen temperature,complement
compound: celebrity status,complement
compound: cult status,complement
compound: refugee status,complement
compound: resident status,complement
compound: observer status,complement
compound: landmark status,complement
compound: minority status,complement
compound: superpower status,complement
compound: star status,complement
compound: forest green,complement
compound: hurricane strength,complement
compound: lightning speed,complement
compound: star power,complement
compound: snowball effect,complement
compound: ripple effect,complement
compound: greenhouse effect,complement
compound: placebo effect,complement
compound: airport security,complement
compound: company security,complement
compound: computer security,complement
compound: conduit security,complement
compound: debt security,complement
compound: food security,complement
compound: government security,complement
compound: investment security,complement
compound: junk security,complement
compound: test security,complement
compound: treasury security,complement
compound: world security,complement
compound: coupon security,complement
compound: food safety,complement
compound: passenger safety,complement
compound: pipeline safety,complement
compound: customer loyalty,complement
compound: analyst credibility,complement
compound: police ineptness,complement
compound: administration ineptness,complement
compound: order accuracy,complement
compound: banking secrecy,complement
compound: computer capacity,complement
compound: government responsibility,complement
compound: memory capacity,complement
compound: police presence,complement
compound: manufacturing strength,complement
compound: voting strength,complement
compound: troop strength,complement
compound: aids awareness,complement
compound: brand awareness,complement
compound: installment payment,other
compound: shortwave radio,causal
compound: correspondence course,causal
compound: automobile instrument,loc_part_whole
compound: watch strap,loc_part_whole
compound: watch battery,loc_part_whole
compound: airport gate,loc_part_whole
compound: trailer chassis,loc_part_whole
compound: truck axle,loc_part_whole
compound: car body,loc_part_whole
compound: pajama bottom,loc_part_whole
compound: highway bridge,loc_part_whole
compound: railroad bridge,loc_part_whole
compound: computer component,loc_part_whole
compound: engine component,loc_part_whole
compound: desk drawer,loc_part_whole
compound: computer drive,loc_part_whole
compound: nerve ending,loc_part_whole
compound: car engine,loc_part_whole
compound: jet engine,loc_part_whole
compound: truck engine,loc_part_whole
compound: sector group,loc_part_whole
compound: artichoke heart,loc_part_whole
compound: rocket motor,loc_part_whole
compound: jacket pocket,loc_part_whole
compound: shirt pocket,loc_part_whole
compound: shirt sleeve,loc_part_whole
compound: car stereo,loc_part_whole
compound: purse string,loc_part_whole
compound: wing tip,loc_part_whole
compound: railroad track,loc_part_whole
compound: car trunk,loc_part_whole
compound: fighter wing,loc_part_whole
compound: order backlog,containment
compound: credit card portfolio,containment
compound: fund portfolio,containment
compound: loan portfolio,containment
compound: property portfolio,containment
compound: security portfolio,containment
compound: christian group,containment
compound: company group,containment
compound: computer group,containment
compound: creditor group,containment
compound: employer group,containment
compound: environmentalist group,containment
compound: farmer group,containment
compound: fundamentalist group,containment
compound: guerrilla group,containment
compound: investor group,containment
compound: lawyer group,containment
compound: minority group,containment
compound: observer group,containment
compound: opposition group,containment
compound: physician group,containment
compound: police group,containment
compound: rebel group,containment
compound: resident group,containment
compound: student group,containment
compound: supremacist group,containment
compound: teacher group,containment
compound: terrorist group,containment
compound: user group,containment
compound: victim group,containment
compound: watchdog group,containment
compound: youth group,containment
compound: vehicle fleet,containment
compound: youth delegation,containment
compound: christian community,containment
compound: minority community,containment
compound: creditor committee,containment
compound: boy team,containment
compound: girl team,containment
compound: observer team,containment
compound: youth team,containment
compound: christian troop,containment
compound: fighter squadron,containment
compound: police reinforcement,containment
compound: christian sect,containment
compound: delegate slate,containment
compound: christian population,containment
compound: deer population,containment
compound: minority population,containment
compound: refugee population,containment
compound: student population,containment
compound: judiciary panel,containment
compound: three judge panel,containment
compound: environmentalist party,containment
compound: non-communist party,containment
